CNTSTUID,NatCen,PV1MATH,PV1READ,PV1SCIE,Nivel,Modalidad,Sostenimiento,W_FSTUWT
48406212,048400,477.163,438.351,554.727,2,4,2,108.2048
48406215,048400,414.887,446.963,379.014,2,4,2,53.72526
48406230,048400,438.942,473.183,419.728,2,4,2,169.9879
48406240,048400,509.243,546.461,500.989,2,4,2,322.2738
48406248,048400,338.511,443.28,375.565,2,4,2,88.26292
48406250,048400,509.932,615.876,543.537,2,4,2,307.625
48406273,048400,434.783,492.394,440.156,2,4,2,88.26292
48406280,048400,498.703,532.48,490.946,2,4,2,307.625
48406299,048400,503.329,571.738,486.81,2,4,2,162.7606
48406321,048400,583.49,543.31,551.063,2,4,2,176.5259
48406362,048400,360.508,363.613,430.194,2,4,2,173.25
48406376,048400,345.241,372.286,399.629,2,4,2,99.82596
48406385,048400,457.723,468.595,458.252,2,4,2,169.9879
48406396,048400,458.337,508.145,497.541,2,4,2,171.4286
48406410,048400,373.024,345.858,374.725,2,4,2,173.0646
48406414,048400,445.779,470.915,429.597,2,4,2,53.72526
48406431,048400,379.698,488.988,434.125,2,4,2,174.6653
48406438,048400,474.267,509.555,489.088,2,4,2,119.1786
48406451,048400,402.288,450.826,386.59,2,4,2,323.0063
48406468,048400,378.571,510.376,435.771,2,4,2,93.95384
48406516,048400,526.411,556.721,518.171,2,4,2,119.0512
48406522,048400,539.198,619.135,618.463,2,4,2,119.1786
48406550,048400,553.534,524.113,513.639,2,4,2,162.7606
48406551,048400,477.756,428.021,434.399,2,4,2,119.0512
48406567,048400,404.215,360.622,403.526,2,4,2,173.0646
48406573,048400,382.584,439.979,452.771,2,4,2,93.95384
48406590,048400,447.861,495.881,481.129,2,4,2,176.5259
48406613,048400,562.869,537.739,546.277,2,4,2,119.1786
48406622,048400,339.325,384.391,368.405,2,4,2,176.5259
48406657,048400,470.728,515.057,494.588,2,4,2,203.7761
48406666,048400,328.938,306.205,360.786,2,4,2,322.2738
48406678,048400,425.685,497.429,456.087,2,4,2,307.625
48406689,048400,443.95,567.829,491.075,2,4,2,161.2031
48406717,048400,494.532,489.621,495.896,2,4,2,119.0512
48406729,048400,333.322,348.145,394.346,2,4,2,84.05993
48406748,048400,403.355,400.861,355.234,2,4,2,119.0512
48406779,048400,360.942,403.89,369.82,2,4,2,185.8167
48406808,048400,449.443,439.856,422.388,2,4,2,307.625
48406813,048400,430.344,434.232,434.891,2,4,2,110.3287
48406823,048400,323.117,322.246,290.936,2,4,2,165
48406841,048400,429.565,431.084,387.359,2,4,2,169.9879
48406867,048400,489.804,562.203,498.936,2,4,2,185.8167
48406873,048400,384.491,357.286,351.596,2,4,2,307.625
48406894,048400,472.108,374.922,395.384,2,4,2,53.72526
48406919,048400,597.512,486.433,633.827,2,4,2,108.2048
48406937,048400,375.18,439.308,436.483,2,4,2,174.6653
48406943,048400,496.088,565.649,513.805,2,4,2,108.2048
48406986,048400,379.055,451.697,393.928,2,4,2,165
48406988,048400,518.858,498.78,479.976,2,4,2,108.2048
48407010,048400,402.622,484.956,406.542,2,4,2,99.82596
48407011,048400,360.11,461.686,433.817,2,4,2,169.9879
48407022,048400,264.61,386.575,374.683,2,4,2,169.9879
48407066,048400,333.99,370.939,371.02,2,4,2,99.82596
48407073,048400,362.472,374.778,384.304,2,4,2,171.4286
48407086,048400,330.199,333.451,386.849,2,4,2,99.82596
48407093,048400,439.48,527.563,492.747,2,4,2,119.1786
48407101,048400,609.072,538.522,568.142,2,4,2,119.0512
48407105,048400,384.245,454.729,421.588,2,4,2,173.25
48407109,048400,391.087,438.995,410.547,2,4,2,176.5259
48407222,048400,352.077,354.27,475.767,2,4,2,307.625
48407227,048400,388.117,399.471,367.085,2,4,2,88.26292
48407245,048400,400.071,498.46,419.723,2,4,2,53.72526
48407248,048400,337.957,361.931,352.498,2,4,2,165
48407255,048400,422.713,506.74,451.738,2,4,2,119.0512
48407319,048400,519.963,560.856,537.834,2,4,2,119.0512
48407323,048400,449.214,410.193,434.019,2,4,2,84.05993
48407350,048400,451.896,589.504,498.921,2,4,2,307.625
48407405,048400,371.061,272.705,343.298,2,4,2,173.0646
48407425,048400,556.355,513.177,489.926,2,4,2,119.0512
48407426,048400,418.517,463.09,423.975,2,4,2,174.6653
48407435,048400,391.978,399.47,425.882,2,4,2,169.9879
48407441,048400,319.405,284.416,281.801,2,4,2,88.26292
48407443,048400,471.615,546.995,554.165,2,4,2,119.0512
48407467,048400,304.688,393.532,407.926,2,4,2,185.8167
48407490,048400,479.962,506.648,473.984,2,4,2,119.1786
48407513,048400,298.334,331.351,333.966,2,4,2,173.0646
48407565,048400,460.619,453.374,464.336,2,4,2,110.3287
48407566,048400,336.893,292.05,317.382,2,4,2,84.05993
48407571,048400,346.133,424.469,418.453,2,4,2,174.6653
48407578,048400,449.269,464.68,429.073,2,4,2,322.2738
48407581,048400,370.829,425.023,409.101,2,4,2,88.26292
48407624,048400,387.522,391.844,313.709,2,4,2,185.8167
48407627,048400,390.793,481.63,421.693,2,4,2,203.7761
48407635,048400,470.309,441.12,472.239,2,4,2,99.82596
48407651,048400,337.124,336.301,353.258,2,4,2,169.9879
48407691,048400,486.913,436.959,470.219,2,4,2,88.26292
48407693,048400,504.373,598.253,570.963,2,4,2,200
48407715,048400,396.259,405.878,376.095,2,4,2,93.95384
48407720,048400,457.366,570.426,512.277,2,4,2,203.7761
48407750,048400,491.992,531.109,471.507,2,4,2,110.3287
48407761,048400,420.25,345.285,412.009,2,4,2,161.2031
48407774,048400,520.197,528.255,486.393,2,4,2,162.7606
48407785,048400,386.884,394.209,414.68,2,4,2,99.82596
48407809,048400,621.463,619.019,644.685,2,4,2,119.1786
48407811,048400,475.325,412.832,440.502,2,4,2,323.0063
48407823,048400,375.243,428.901,420.294,2,4,2,203.7761
48407830,048400,554.044,549.409,526.661,2,4,2,119.0512
48407854,048400,441.99,577.64,498.173,2,4,2,307.625
48407882,048400,510.246,538.886,547.686,2,4,2,110.3287
48407955,048400,440.866,478.702,482.769,2,4,2,174.6653
48407956,048400,504.495,415.427,416.187,2,4,2,88.26292
48407963,048400,358.531,420.554,393.119,2,4,2,173.0646
48407980,048400,499.023,447.144,466.891,2,4,2,73.42882
48407985,048400,532.25,325.054,385.194,2,4,2,173.25
48408008,048400,448.764,447.021,410.048,2,4,2,307.625
48408013,048400,396.758,425.683,375.085,2,4,2,307.625
48408014,048400,381.077,378.09,447.235,2,4,2,323.0063
48408042,048400,517.221,488.682,463.584,2,4,2,53.72526
48408052,048400,325.428,439.049,364.757,2,4,2,185.8167
48408064,048400,372.302,339.078,345.581,2,4,2,93.95384
48408075,048400,333.45,335.805,334.902,2,4,2,73.42882
48408078,048400,397.784,430.033,356.607,2,4,2,69.34944
48408088,048400,597.347,502.509,536.175,2,4,2,73.42882
48408104,048400,338.061,445.785,412.876,2,4,2,185.8167
48408120,048400,402.54,396.46,373.262,2,4,2,173.0646
48408143,048400,476.218,415.726,411.151,2,4,2,73.42882
48408225,048400,479.103,516.072,491.481,2,4,2,165
48408226,048400,364.808,425.194,331.854,2,4,2,110.3287
48408229,048400,300.346,391.733,292.459,2,4,2,69.34944
48408257,048400,465.529,369.589,391.636,2,4,2,173.25
48408264,048400,555.581,507.745,530.028,2,4,2,53.72526
48408268,048400,466.244,415.505,463.203,2,4,2,119.1786
48408296,048400,427.813,517.076,494.906,2,4,2,108.7225
48408301,048400,331.435,317.016,362.564,2,4,2,165
48408304,048400,400.695,372.098,419.813,2,4,2,73.42882
48408306,048400,513.243,526.337,548.457,2,4,2,108.2048
48408328,048400,485.96,516.341,473.601,2,4,2,185.8167
48408337,048400,424.012,470.868,409.424,2,4,2,185.8167
48408339,048400,482.859,533.858,515.891,2,4,2,119.1786
48408346,048400,378.632,408.404,384.536,2,4,2,307.625
48408368,048400,383.698,450.703,455.279,2,4,2,110.3287
48408377,048400,488.309,452.357,478.835,2,4,2,53.72526
48408387,048400,469.664,494.63,506.982,2,4,2,53.72526
48408393,048400,563.943,534.427,524.741,2,4,2,119.1786
48408408,048400,480.802,544.684,462.448,2,4,2,203.7761
48408426,048400,449.173,439.128,408.022,2,4,2,173.0646
48408434,048400,540.042,555.874,576.423,2,4,2,161.2031
48408454,048400,430.706,527.824,427.38,2,4,2,203.7761
48408458,048400,351.604,452.279,398.153,2,4,2,169.9879
48408486,048400,397.117,458.712,440.198,2,4,2,200
48408490,048400,473.448,406.637,501.834,2,4,2,328.1333
48408498,048400,539.493,523.746,560.906,2,4,2,108.2048
48408510,048400,522.302,522.67,552.766,2,4,2,108.2048
48408517,048400,496.373,456.768,464.249,2,4,2,328.1333
48408541,048400,584.159,556.299,573.6,2,4,2,108.7225
48408562,048400,442.285,452.811,492.996,2,4,2,84.05993
48408567,048400,491.787,539.76,513.406,2,4,2,171.4286
48408584,048400,402.834,427.133,422.575,2,4,2,93.95384
48408595,048400,394.473,342.317,368.487,2,4,2,84.05993
48408602,048400,505.211,487.941,486.275,2,4,2,73.42882
48408631,048400,486.102,508.862,536.619,2,4,2,99.82596
48408691,048400,419.63,458.803,363.614,2,4,2,174.6653
48408697,048400,483.938,330.761,337.032,2,4,2,69.34944
48408700,048400,362.433,405.445,355.57,2,4,2,93.95384
48408706,048400,316.067,245.579,276.765,2,4,2,173.0646
48408764,048400,383.77,421.639,415.916,2,4,2,93.95384
48408765,048400,382.125,459.061,394.339,2,4,2,307.625
48408769,048400,420.24,461.067,410.314,2,4,2,110.3287
48408770,048400,481.035,519.625,480.877,2,4,2,173.25
48408771,048400,341.418,372.158,342.1,2,4,2,69.34944
48408811,048400,403.944,487.107,439.9,2,4,2,165
48408818,048400,394.859,391.886,444.091,2,4,2,99.82596
48408819,048400,316.396,289.973,312.984,2,4,2,110.3287
48408839,048400,454.299,461.993,406.889,2,4,2,169.9879
48408843,048400,525.33,498.628,488.815,2,4,2,53.72526
48408859,048400,455.598,452.02,458.423,2,4,2,53.72526
48408867,048400,538.946,530.067,549.352,2,4,2,119.1786
48408894,048400,514.351,523.366,561.153,2,4,2,162.7606
48408910,048400,464.455,364.795,444.683,2,4,2,323.0063
48408920,048400,568.152,447.287,482.564,2,4,2,307.625
48408928,048400,507.652,519.577,548.454,2,4,2,119.0512
48408930,048400,364.039,355.748,379.249,2,4,2,73.42882
48408940,048400,351.455,443.794,432.965,2,4,2,176.5259
48408946,048400,405.548,445.115,432.702,2,4,2,169.9879
48408985,048400,456.824,373.078,418.856,2,4,2,53.72526
48409042,048400,345.997,354.639,303.063,2,4,2,173.0646
48409050,048400,276.927,317.516,333.791,2,4,2,307.625
48409053,048400,461.834,429.796,463.175,2,4,2,110.3287
48409059,048400,459.959,492.219,475.605,2,4,2,323.0063
48409083,048400,462.384,534.691,454.439,2,4,2,203.7761
48409087,048400,279.603,337.039,345.713,2,4,2,200
48409092,048400,528.842,687.201,611.126,2,4,2,119.1786
48409117,048400,423.396,458.573,433.753,2,4,2,161.2031
48409130,048400,402.222,486.091,460.901,2,4,2,203.7761
48409138,048400,423.096,467.837,510.242,2,4,2,173.25
48409141,048400,391.463,399.35,372.804,2,4,2,169.9879
48409159,048400,472.49,551.235,480.959,2,4,2,307.625
48409177,048400,397.28,421.605,442.793,2,4,2,322.2738
48409188,048400,327.368,343.119,341.174,2,4,2,173.0646
48409218,048400,403.83,398.269,414.229,2,4,2,84.05993
48409242,048400,368.705,353.928,367.162,2,4,2,176.5259
48409253,048400,378.955,481.392,462.85,2,4,2,99.82596
48409273,048400,603.166,558.935,570.456,2,4,2,173.25
48409293,048400,590.414,534.804,589.081,2,4,2,161.2031
48409297,048400,375.126,400.865,364.533,2,4,2,171.4286
48409328,048400,466.362,460.125,413.736,2,4,2,176.5259
48409336,048400,455.255,541.834,531.297,2,4,2,108.2048
48409359,048400,433.908,486.196,434.803,2,4,2,173.25
48409389,048400,555.411,575.584,590.513,2,4,2,119.1786
48409390,048400,427.359,492.512,464.804,2,4,2,119.1786
48409421,048400,432.177,511.134,537.04,2,4,2,165
48409425,048400,386.662,514.086,476.184,2,4,2,53.72526
48409426,048400,424.152,373.454,378.345,2,4,2,173.0646
48409440,048400,359.346,403.873,373.904,2,4,2,108.7225
48409441,048400,515.551,551.029,552.125,2,4,2,119.1786
48409462,048400,455.052,504.822,476.945,2,4,2,162.7606
48409490,048400,494.714,543.968,531.213,2,4,2,110.3287
48409526,048400,384.313,521.666,490.979,2,4,2,203.7761
48409528,048400,487.461,407.597,438.287,2,4,2,110.3287
48409534,048400,480.433,462.154,500.461,2,4,2,169.9879
48409561,048400,477.144,510.326,490.431,2,4,2,169.9879
48409575,048400,390.903,448.663,438.668,2,4,2,174.6653
48409589,048400,488.321,598.888,536.353,2,4,2,119.0512
48409632,048400,545.519,581.179,568.216,2,4,2,53.72526
48409647,048400,427.438,504.076,497.773,2,4,2,200
48409662,048400,452.032,500.52,410.026,2,4,2,176.5259
48409668,048400,566.899,602.912,564.957,2,4,2,108.2048
48409685,048400,447.516,433.167,454.165,2,4,2,110.3287
48409699,048400,443.826,368.483,381.498,2,4,2,171.4286
48409701,048400,373.54,423.742,408.225,2,4,2,322.2738
48409727,048400,456.327,478.472,449.543,2,4,2,165
48409733,048400,447.511,374.771,438.156,2,4,2,328.1333
48409741,048400,363.691,373.999,385.472,2,4,2,169.9879
48409762,048400,459.309,542.229,511.939,2,4,2,119.1786
48409765,048400,519.852,462.708,530.263,2,4,2,328.1333
48409777,048400,563.996,577.468,550.004,2,4,2,119.1786
48409778,048400,599.041,610.938,561.833,2,4,2,119.1786
48409798,048400,382.311,406.941,384.482,2,4,2,165
48409799,048400,524.159,558.865,530.43,2,4,2,119.0512
48409805,048400,518.175,428.767,484.693,2,4,2,110.3287
48409808,048400,567.442,532.656,508.406,2,4,2,161.2031
48409834,048400,380.595,426.541,367.625,2,4,2,99.82596
48409841,048400,398.669,334.895,328.831,2,4,2,173.0646
48409848,048400,315.677,331.55,329.974,2,4,2,173.0646
48409853,048400,447.443,423.247,460.133,2,4,2,108.7225
48409858,048400,443.473,460.332,446.151,2,4,2,203.7761
48409862,048400,646.454,615.622,562.518,2,4,2,119.1786
48409883,048400,475.204,472.854,417.448,2,4,2,119.0512
48409892,048400,371.213,442.158,371.185,2,4,2,69.34944
48409898,048400,524.526,517.417,551.95,2,4,2,161.2031
48409902,048400,440.839,536.773,471.793,2,4,2,108.2048
48409908,048400,295.328,327.343,370.468,2,4,2,173.0646
48409928,048400,382.917,462.839,417.843,2,4,2,307.625
48409985,048400,404.34,482.058,456.451,2,4,2,119.0512
48409994,048400,456.762,462.085,479.397,2,4,2,119.0512
48410033,048400,404.383,362.773,389.993,2,4,2,328.1333
48410057,048400,367.824,461.522,434.852,2,4,2,203.7761
48410120,048400,310.545,398.448,268.544,2,4,2,69.34944
48410121,048400,468.505,560.319,463.924,2,4,2,307.625
48410169,048400,240.565,295.284,356.977,2,4,2,169.9879
48410170,048400,388.155,418.887,377.034,2,4,2,88.26292
48410174,048400,413.337,477.635,423.004,2,4,2,322.2738
48410199,048400,507.073,398.653,510.932,2,4,2,110.3287
48410201,048400,464.582,494.551,440.225,2,4,2,176.5259
48410219,048400,358.535,315.494,358.43,2,4,2,169.9879
48410222,048400,516.109,566.741,554.072,2,4,2,119.1786
48410238,048400,597.299,543.396,565.964,2,4,2,328.1333
48410242,048400,504.067,460.503,473.646,2,4,2,161.2031
48410265,048400,427.659,427.68,403.299,2,4,2,73.42882
48410271,048400,304.23,300.009,323.659,2,4,2,73.42882
48410299,048400,604.365,607.352,593.546,2,4,2,119.0512
48410309,048400,414.727,476.472,412.593,2,4,2,176.5259
48410311,048400,482.75,460.183,509.683,2,4,2,110.3287
48400049,048400,336.296,405.964,420.553,2,5,2,167.1773
48400192,048400,356.669,396.25,398.682,2,5,2,125.7099
48400362,048400,349.029,389.869,360.532,2,5,2,127.9759
48400466,048400,483.988,492.858,441.452,2,5,2,167.1773
48400573,048400,412.921,446.179,390.677,2,5,2,127.9759
48400641,048400,380.271,370.506,396.946,2,5,2,127.9759
48401109,048400,397.019,416.048,409.442,2,5,2,167.1773
48401133,048400,542.041,499.568,553.744,2,5,2,163.7104
48401273,048400,408.649,399.438,368.213,2,5,2,323.0063
48401444,048400,362.908,420.409,407.061,2,5,2,307.625
48402083,048400,425.2,447.046,468.325,2,5,2,163.7104
48402133,048400,413.799,461.566,462.862,2,5,2,167.1773
48402223,048400,413.297,454.242,405.47,2,5,2,127.9759
48402278,048400,351.153,412.937,418.661,2,5,2,165
48402281,048400,321.484,328.626,348.21,2,5,2,163.7104
48402297,048400,356.282,453.114,371.232,2,5,2,167.1773
48402460,048400,319.487,345.319,344.101,2,5,2,173.25
48402471,048400,427.37,366.027,367.277,2,5,2,163.7104
48402707,048400,445.853,422.53,475.908,2,5,2,163.7104
48402877,048400,462.639,422.2,465.851,2,5,2,163.7104
48403216,048400,407.644,422.423,412.651,2,5,2,127.9759
48403296,048400,460.596,493.11,488.365,2,5,2,127.9759
48403380,048400,422.543,567.17,515.115,2,5,2,125.7099
48403445,048400,523.326,544.196,519.237,2,5,2,125.7099
48403529,048400,325.18,351.073,379.322,2,5,2,127.9759
48403570,048400,380.615,432.965,441.978,2,5,2,167.1773
48403596,048400,346.29,418.602,364.836,2,5,2,125.7099
48403720,048400,404.716,409.721,445.038,2,5,2,323.0063
48403979,048400,469.653,391.03,457.08,2,5,2,307.625
48404054,048400,532.712,424.382,441.268,2,5,2,125.7099
48404195,048400,356.707,434.299,398.359,2,5,2,167.1773
48404217,048400,521,493.921,514.795,2,5,2,163.7104
48404731,048400,484.483,564.079,502.878,2,5,2,167.1773
48404834,048400,443.161,478.835,478.241,2,5,2,125.7099
48404998,048400,402.888,498.405,438.703,2,5,2,167.1773
48405025,048400,428.884,405.904,416.542,2,5,2,307.625
48405229,048400,431.897,428.899,507.882,2,5,2,163.7104
48405240,048400,366.712,393.452,390.683,2,5,2,167.1773
48405340,048400,384.728,387.321,360.842,2,5,2,125.7099
48405342,048400,454.753,471.766,433.729,2,5,2,125.7099
48405568,048400,487.023,484.161,448.967,2,5,2,167.1773
48405706,048400,383.037,450.765,405.085,2,5,2,127.9759
48405730,048400,341.034,375.792,323.142,2,5,2,165
48405825,048400,478.411,426.602,429.42,2,5,2,125.7099
48405926,048400,311.279,337.522,284.524,2,5,2,125.7099
48405973,048400,415.801,545.956,461.684,2,5,2,167.1773
48406210,048400,351.455,388.346,375.331,2,5,2,125.7099
48406228,048400,350.135,439.517,422.566,2,5,2,167.1773
48406276,048400,517.218,491.076,461.567,2,5,2,125.7099
48406332,048400,319.448,331.675,354.379,2,5,2,165
48406849,048400,381.317,496.275,438.585,2,5,2,127.9759
48406910,048400,423.61,525.782,512.782,2,5,2,127.9759
48407329,048400,471.987,498.661,483.764,2,5,2,127.9759
48407586,048400,276.963,384.989,359.933,2,5,2,167.1773
48407630,048400,481.129,519.487,518.326,2,5,2,125.7099
48407897,048400,339.375,409.13,402.008,2,5,2,323.0063
48407928,048400,381.348,444.046,402.216,2,5,2,167.1773
48408441,048400,351.815,426.081,385.178,2,5,2,125.7099
48408479,048400,288.955,391.452,283.244,2,5,2,127.9759
48409020,048400,364.791,400.526,366.11,2,5,2,125.7099
48409080,048400,424.059,466.744,466.412,2,5,2,163.7104
48409123,048400,433.12,519.03,443.81,2,5,2,163.7104
48409196,048400,402.583,454.216,449.721,2,5,2,127.9759
48409197,048400,273.919,341.442,374.543,2,5,2,125.7099
48409201,048400,531.175,563.393,521.736,2,5,2,125.7099
48409271,048400,412.672,495.305,445.648,2,5,2,167.1773
48409345,048400,409.285,466.064,412.078,2,5,2,125.7099
48409574,048400,498.324,567.645,462.434,2,5,2,127.9759
48409602,048400,546.753,580.76,591.892,2,5,2,125.7099
48409655,048400,517.605,470.66,454.734,2,5,2,307.625
48409667,048400,484.838,558.255,483.546,2,5,2,163.7104
48409748,048400,397.683,488.25,419.952,2,5,2,167.1773
48409819,048400,393.023,434.703,371.586,2,5,2,127.9759
48409921,048400,412.76,401.12,431.878,2,5,2,125.7099
48410041,048400,319.944,386.709,326.109,2,5,2,127.9759
48410131,048400,488.918,531.968,513.216,2,5,2,125.7099
48410232,048400,441.114,492.415,421.008,2,5,2,127.9759
48410264,048400,414.137,499.42,468.172,2,5,2,127.9759
48400434,048400,425.118,485.657,537.178,2,6,2,192.5
48401482,048400,474.421,505.608,489.057,2,6,2,192.5
48403003,048400,362.979,422.058,404.884,2,6,2,192.5
48403756,048400,373.101,343.772,348.647,2,6,2,192.5
48406568,048400,407.621,482.959,501.945,2,6,2,192.5
